letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
Move Left,0.377552059,0.47877632,0.456355173,0.380337088,0.267496189,0.343906971,0.262182925,0.231392592,0.208352974,0.125819623,0.218731624,1.282016283,0.735324537,0.209699372,1.913432946,1.00466792,0.735324537,0.159371523,0.971738837,0.117431649,0.310808144,0.151216368,0.855285568,0,0.428115533,0.102044119,0.855285568,0.428115533
Move Left,0.387152267,0.488846181,0.467555983,0.386878242,0.274531687,0.344847333,0.262821662,0.227182726,0.196296306,0.128348807,0.253510422,1.298820384,0.713923025,0.210378349,1.920452111,1.005815949,0.713923025,0.159980909,0.982453527,0.117717739,0.319961819,0.143928794,0.865698787,0.01681682,0.437560597,0.095870624,0.863572764,0.437237316
Move Left,0.391784137,0.483642466,0.440980349,0.377205166,0.265293466,0.341986867,0.250811831,0.223993327,0.205966369,0.141421356,0.246357548,1.290395717,0.67909975,0.200345722,1.895560284,0.978559071,0.67909975,0.147411342,0.99778301,0.167207887,0.308697453,0.15180574,0.830641558,0.008318903,0.469483999,0.093008166,0.829599478,0.468524888
Move Left,0.390663768,0.473475927,0.433017668,0.369947209,0.27723557,0.333459459,0.248991636,0.22087445,0.199772802,0.13730857,0.239411421,1.26129385,0.704303548,0.200632043,1.888974336,0.99430706,0.704303548,0.152954346,0.966549882,0.141260703,0.304217018,0.151371627,0.825395114,0.018548439,0.442449286,0.092742195,0.841126204,0.425079072
Move Left,0.384871351,0.457209663,0.416441921,0.35424706,0.267643507,0.328910138,0.24491364,0.197177339,0.191177487,0.13181682,0.247751354,1.264790007,0.663363095,0.197346083,1.864189203,0.912962084,0.663363095,0.116822772,1.030685579,0.195822152,0.253068513,0.136774059,0.835477569,0.008159256,0.441656257,0.084004685,0.834799988,0.440070683
Move Left,0.386625583,0.459659146,0.425110391,0.361015996,0.250896947,0.337649804,0.246439203,0.209450871,0.197055926,0.13216372,0.244523489,1.278645572,0.652531825,0.197396559,1.861477664,0.927394449,0.652531825,0.13517925,1.00211399,0.172320408,0.28628955,0.141492595,0.831121238,0.008196446,0.456800222,0.088278425,0.822957463,0.46489097
Move Left,0.383054698,0.474033228,0.437174813,0.353723678,0.247492587,0.341044103,0.25770975,0.214093907,0.206067629,0.131170809,0.26194781,1.285875409,0.674478208,0.208061879,1.89222701,0.976319761,0.674478208,0.150246414,0.971904,0.175003687,0.319152353,0.150246414,0.799173696,0.00829597,0.493941268,0.094588616,0.807441304,0.485721804
Move Left,0.380768564,0.470337403,0.423871183,0.356128642,0.251347947,0.339710059,0.247942914,0.217712756,0.204172724,0.13297015,0.254039115,1.278227692,0.674850595,0.199455225,1.880933884,0.99642339,0.674850595,0.149349718,0.941866884,0.148665147,0.341706022,0.141156635,0.794404094,0.016492917,0.489953471,0.081218199,0.810841198,0.473579409
Move Left,0.405997038,0.473931187,0.446302398,0.393944305,0.294330565,0.348133555,0.246385092,0.155368622,0.209235418,0.147831055,0.270562059,1.319023458,0.651599726,0.204400944,1.886737177,0.515991937,0.651599726,0.059757162,1.420662909,0.559615535,0.137571319,0.141663551,0.883800147,0.037793748,0.442364477,0.105889961,0.852205018,0.478057298
Move Left,0.376650963,0.485977156,0.483406014,0.395324647,0.284907199,0.346371267,0.260837834,0.243749757,0.198682084,0.107012463,0.239287142,1.312298999,0.828101913,0.205351115,1.911920381,1.021196704,0.828101913,0.172552412,0.972231498,0.08568862,0.348697234,0.147734662,0.886901806,0.018352486,0.433367445,0.09176243,0.901478894,0.422107178
Move Left,0.370815718,0.501904246,0.499225939,0.416652343,0.282404838,0.349925101,0.259703403,0.240459055,0.200720599,0.119584476,0.260364395,1.330319155,0.797771044,0.199690376,1.910618768,1.006885883,0.797771044,0.183169453,0.9758162,0.060364426,0.363418323,0.149480595,0.915584484,0.018540786,0.422794969,0.09270393,0.930148933,0.411672256
Move Left,0.372605186,0.495788936,0.478151825,0.38373815,0.274306744,0.354350339,0.26276761,0.243749757,0.210214088,0.118369978,0.255620551,1.319772172,0.769973732,0.198512488,1.908658543,0.999326145,0.769973732,0.172552412,0.98027017,0.093579684,0.342950957,0.147962472,0.886901806,0.032829925,0.436156396,0.08568862,0.919127971,0.405419667
Move Left,0.372858187,0.497661584,0.482088411,0.399577462,0.288861874,0.349081916,0.26423121,0.233727258,0.204339543,0.118167789,0.255849089,1.324323028,0.712122211,0.19961819,1.912267568,0.968300795,0.712122211,0.165270129,1.004044678,0.090785161,0.320496176,0.148786614,0.91461653,0.018454708,0.40976102,0.102086402,0.929428649,0.394948003
Move Left,0.385822576,0.487769887,0.477268514,0.388509456,0.278297798,0.338373528,0.268353168,0.225995189,0.20480798,0.116434733,0.238845096,1.290361793,0.743337296,0.206277327,1.907667327,0.976674264,0.743337296,0.164051064,0.985975482,0.106814774,0.306090306,0.147689135,0.879482764,0.008192319,0.411414323,0.099663865,0.887572665,0.403424935
Move Left,0.367287647,0.493754893,0.453681753,0.372644306,0.273534174,0.342806311,0.256884892,0.2201516,0.194672097,0.123121445,0.250304036,1.291443225,0.732299887,0.209136955,1.916862542,0.952563798,0.732299887,0.152169486,1.030917641,0.116743711,0.260647005,0.143950636,0.915906458,0.026369716,0.376727184,0.097603578,0.919921451,0.371523006
Move Left,0.37788798,0.483383243,0.461758498,0.389144433,0.27301329,0.345337531,0.262944797,0.215581882,0.186201943,0.125366243,0.238743196,1.299863788,0.672163957,0.205981384,1.894146482,0.940237852,0.672163957,0.148062245,1.004710659,0.123195234,0.29612449,0.139862616,0.883042418,0.025971836,0.419185752,0.099915647,0.857385335,0.444186734
Move Left,0.38705322,0.483246994,0.436443177,0.372597146,0.273687957,0.337565772,0.261658734,0.203347794,0.181319878,0.12887171,0.247136529,1.292918305,0.677537009,0.206490403,1.899451913,0.911260599,0.677537009,0.130180086,1.038638041,0.16466623,0.255365418,0.134028601,0.87575502,0.024699935,0.419979599,0.103163098,0.85138174,0.44467505
Move Left,0.38118125,0.454794027,0.424511941,0.379105838,0.269535847,0.317161971,0.238613131,0.162976909,0.189292603,0.137842872,0.254609058,1.259963578,0.623714984,0.186493298,1.825831883,0.594794425,0.623714984,0.064867234,1.292317867,0.423581672,0.032433617,0.124034735,0.877245405,0.061751767,0.391309271,0.101598014,0.82534634,0.450655159
Move Left,0.39223227,0.463720333,0.448146587,0.409170887,0.289146999,0.334156079,0.253757012,0.172005229,0.195493966,0.145712599,0.243252128,1.291812014,0.668572517,0.208753782,1.878765508,0.564034001,0.668572517,0.076923077,1.379200069,0.455465322,0.104543494,0.131921989,0.938224137,0.060741445,0.359157462,0.108785659,0.883621318,0.418506785
Move Left,0.383930766,0.496189622,0.475632143,0.392908441,0.277501174,0.349562541,0.262569936,0.234044029,0.211028994,0.141857328,0.274870772,1.329046262,0.679789716,0.214613245,1.919275351,0.951340653,0.679789716,0.138750587,1.045322378,0.153657433,0.290920855,0.145896778,0.892719879,0.017046762,0.443543503,0.091799621,0.875961409,0.460578136
Move Left,0.384019659,0.502666301,0.498117845,0.411538773,0.284091697,0.350165114,0.278440122,0.238158882,0.204713249,0.140704257,0.246653908,1.317786285,0.775808361,0.229664243,1.965673633,1.01680248,0.775808361,0.162397144,1.038597598,0.110829766,0.28102311,0.155115098,0.928553166,0.012021176,0.391842395,0.099492934,0.918538988,0.400956227
Move Left,0.385248348,0.48507125,0.495647607,0.417173957,0.297102846,0.352900566,0.271644,0.238629338,0.207247723,0.127084088,0.267512292,1.335999191,0.741021205,0.21709085,1.931222568,0.987107987,0.741021205,0.16707804,1.023258923,0.085087126,0.312741379,0.151106834,0.938224137,0.016686958,0.397783626,0.089862021,0.93569803,0.40092132
Move Left,0.373561486,0.5,0.483647376,0.402753605,0.282584785,0.349230127,0.275280292,0.240341003,0.203627385,0.121942152,0.262110176,1.321956635,0.776495577,0.220483779,1.948672953,1.014373397,0.776495577,0.169314587,0.999642487,0.08455167,0.324065715,0.143986305,0.91605013,0.018906328,0.406288149,0.102861546,0.905176863,0.418338558
Move Left,0.374108725,0.491935934,0.494934083,0.423782108,0.288903474,0.351931885,0.26362285,0.241129707,0.205377376,0.13115727,0.249405817,1.32589556,0.755265468,0.208040403,1.904501109,0.992228801,0.755265468,0.174394787,0.970244713,0.078694362,0.362146099,0.157825309,0.893141524,0.018548439,0.44081332,0.100914418,0.883186215,0.454417827
Move Left,0.378983916,0.491267229,0.497779001,0.412579213,0.295159471,0.339463484,0.270937635,0.243047366,0.20006924,0.130256512,0.217005559,1.27811864,0.837197872,0.208709264,1.928141212,1.021683202,0.837197872,0.183079233,0.987771492,0.097403976,0.295159471,0.158332726,0.892101382,0.008321783,0.392537734,0.100207541,0.890897335,0.395613063
Move Left,0.375769969,0.498353001,0.493864798,0.404906195,0.281911029,0.347444967,0.269485874,0.235282027,0.198997212,0.126345865,0.248866986,1.310962067,0.823487094,0.20841439,1.924104643,1.008493663,0.823487094,0.174607574,0.978600855,0.076311947,0.34813444,0.148989471,0.902517717,0.016554386,0.422055677,0.092541829,0.900389672,0.429457904
Move Left,0.368107265,0.479494035,0.473630765,0.386235902,0.277350098,0.33871397,0.256025352,0.230484154,0.189292603,0.116094681,0.253444386,1.307893398,0.799449186,0.203357744,1.893846223,0.978701524,0.799449186,0.170276489,0.983893966,0.076923077,0.337255037,0.138081149,0.90821367,0.008108404,0.413449115,0.092450033,0.907163398,0.417011691
Move Left,0.372856437,0.484846249,0.481285519,0.397632115,0.286044136,0.331077244,0.259328488,0.23489799,0.197795609,0.125096927,0.230550335,1.293517369,0.806800773,0.205489585,1.911093028,0.979244986,0.806800773,0.172473328,1.004710659,0.0857464,0.297714736,0.148062245,0.919931077,0.011614958,0.382853403,0.103887343,0.910719375,0.393625429
Move Left,0.372370459,0.487417521,0.467426965,0.388146686,0.287561107,0.331910066,0.260703778,0.233822839,0.204423106,0.126031094,0.231331394,1.281365631,0.781282849,0.206579353,1.914047086,0.982844181,0.781282849,0.165337715,0.989308171,0.090822286,0.297694919,0.148618287,0.899170583,0,0.384529375,0.100445527,0.899170583,0.384529375
Move Left,0.384945341,0.475002029,0.452223212,0.377025619,0.268601891,0.327641267,0.250519107,0.211319729,0.186725918,0.121730405,0.229423425,1.297039676,0.708575038,0.196693875,1.888148991,0.910836524,0.708575038,0.141354963,1.039033035,0.109247858,0.258553553,0.137263823,0.936963158,0.02456542,0.361129306,0.095493186,0.912711772,0.385641445
Move Forward,0.354516989,0.363194751,0.301616823,0.298936768,0.31042083,0.317442545,0.209801799,0.293860671,0.251656513,0.188730798,0.246032194,1.022763993,0.214257388,0.201464199,0.917141023,0.225088428,0.214257388,0.19689685,0.739186094,0.126590649,0.284421749,0.211628363,0.7551549,0.860655437,0.295641301,0.194032743,1.5891955,0.709921688
Move Forward,0.353590307,0.366828535,0.31771022,0.319349321,0.309609412,0.311738107,0.219482669,0.284780434,0.259051256,0.196382176,0.254305084,1.063589075,0.192081315,0.186565865,0.923076923,0.206574839,0.192081315,0.200590843,0.760905171,0.125152187,0.303248453,0.213860151,0.762960873,0.862451036,0.343605502,0.201801838,1.603359682,0.714476629
Move Forward,0.365748037,0.368293549,0.30914549,0.321329418,0.306785996,0.321113978,0.228429269,0.299942324,0.256270834,0.195803729,0.247058824,1.06948877,0.212580129,0.184709629,0.905996937,0.200345722,0.212580129,0.184146775,0.750962474,0.142396687,0.318843064,0.202578534,0.769846972,0.853123713,0.350974915,0.201207428,1.604427266,0.712372128
Move Forward,0.367284889,0.372256176,0.323587253,0.316964712,0.303868348,0.337699999,0.237825747,0.294774436,0.259028161,0.197910465,0.26762002,1.094676805,0.272852578,0.195031614,0.891212124,0.193576133,0.272852578,0.194123217,0.758436711,0.134534559,0.336441486,0.215524458,0.761413903,0.873382474,0.365451589,0.203372304,1.615837377,0.678220489
Move Forward,0.356342024,0.359207429,0.313938995,0.321834567,0.303868348,0.32456898,0.212883936,0.286009564,0.234532847,0.189702375,0.26762002,1.071173343,0.23558558,0.202501327,0.901387819,0.1984456,0.23558558,0.199865622,0.759042398,0.140950635,0.312132136,0.204758162,0.802375574,0.823938368,0.312923921,0.194123217,1.603252492,0.695868951
Move Forward,0.362816609,0.381519119,0.328050071,0.325068238,0.313202471,0.33597959,0.223413171,0.297372607,0.251510153,0.199898994,0.282316892,1.091857288,0.240365417,0.196073693,0.912541646,0.205591206,0.240365417,0.19366779,0.758915085,0.136151455,0.332960457,0.214855122,0.767374252,0.86431632,0.364700353,0.196073693,1.61286751,0.690854025
Move Forward,0.371194812,0.3662377,0.320916964,0.318166982,0.309202728,0.331688973,0.221989724,0.285563606,0.250131775,0.197346189,0.266856991,1.093871729,0.24444622,0.19356974,0.906954191,0.191194561,0.24444622,0.197346189,0.765926389,0.126045714,0.327959018,0.212111321,0.773597717,0.852165648,0.352545352,0.19356974,1.602480503,0.676286771
Move Forward,0.368949063,0.364861398,0.328718713,0.318119205,0.30341107,0.326210621,0.207177315,0.279009,0.235719093,0.205620219,0.257580404,1.069636512,0.211273473,0.194555225,0.924402933,0.192711058,0.211273473,0.198911479,0.781197774,0.119514325,0.288448262,0.208722795,0.795511261,0.84699322,0.306222661,0.195105076,1.613089225,0.705134515
Move Forward,0.371194812,0.361990203,0.310224138,0.305198083,0.309202728,0.327422699,0.189161502,0.277194075,0.241989411,0.204002137,0.266856991,1.105538064,0.210113368,0.193024216,0.941524023,0.207588887,0.210113368,0.187481692,0.775050313,0.117382106,0.330840119,0.204174363,0.772506477,0.867535953,0.367483247,0.210280589,1.61462995,0.694290043
Move Forward,0.380582148,0.358133805,0.304330089,0.299084592,0.29607864,0.325312335,0.227776039,0.290802613,0.249543725,0.195243797,0.253238842,1.030732598,0.23491435,0.19150758,0.90359649,0.195771722,0.23491435,0.18548439,0.759399459,0.116131597,0.274241038,0.212620457,0.75558427,0.865001833,0.291275463,0.199772802,1.591386884,0.687494331
Move Forward,0.377644245,0.355369192,0.301980814,0.299615834,0.301868616,0.315477012,0.226017722,0.296433178,0.261587814,0.193736613,0.251957109,1.043498389,0.207743066,0.197717326,0.894465064,0.198230656,0.207743066,0.201787406,0.737175816,0.115528713,0.306324482,0.21605605,0.741528488,0.877604525,0.331294578,0.198230656,1.593091454,0.710166208
Move Forward,0.370985587,0.358374442,0.294969289,0.308406883,0.302720962,0.324343352,0.217137283,0.289372525,0.256283042,0.200836297,0.259190936,1.045565425,0.201513656,0.198275594,0.902895949,0.198447335,0.201513656,0.202357166,0.739257282,0.116733727,0.306412136,0.216666099,0.751868513,0.857377238,0.321176891,0.190565798,1.581558917,0.694590198
Move Forward,0.366253019,0.347627495,0.308804324,0.306892205,0.305195092,0.320145396,0.208709264,0.28403991,0.260645906,0.202477727,0.247144355,1.078112642,0.197806531,0.199896095,0.914525746,0.189765857,0.197806531,0.202477727,0.771057122,0.10850278,0.308804324,0.218436905,0.757465156,0.889847321,0.358223533,0.200415082,1.612644805,0.748451772
Move Forward,0.375,0.349733253,0.293693133,0.285514737,0.305608398,0.314164121,0.210378349,0.304565561,0.28190127,0.196296306,0.237974342,1.025205531,0.197015343,0.18517602,0.933484992,0.22593446,0.197015343,0.196296306,0.74094267,0.104006287,0.286009564,0.223417006,0.706506606,0.937415155,0.329755497,0.210378349,1.605213684,0.73249751
Move Forward,0.390631679,0.322386679,0.285390896,0.285390896,0.30599077,0.309609412,0.225428393,0.312741379,0.288182369,0.193525555,0.231822633,1.027739181,0.200937587,0.176005885,0.910357312,0.207247723,0.200937587,0.178363212,0.743459707,0.093282933,0.284780434,0.213860151,0.717975651,0.92548705,0.322278695,0.209253392,1.596659409,0.743459707
Move Forward,0.393116754,0.347941179,0.28482404,0.290944504,0.31271421,0.307625238,0.197257461,0.319909318,0.289933399,0.197814949,0.226210048,1.060707758,0.173495187,0.188697598,0.940526433,0.238223856,0.173495187,0.191593383,0.722690647,0.103176194,0.338095827,0.216763168,0.720197462,0.936105741,0.36027708,0.206352389,1.615235625,0.751280629
Move Forward,0.384502798,0.324716647,0.294158258,0.292238562,0.309208273,0.316168431,0.181922194,0.324716647,0.284957454,0.2,0.242717572,1.055353546,0.168204289,0.181922194,0.942632138,0.240855262,0.168204289,0.192348964,0.722150219,0.10395554,0.333270788,0.22739243,0.710838102,0.942074673,0.364256677,0.208631744,1.6096566,0.75967802
Move Forward,0.388547839,0.336776859,0.286755163,0.29362136,0.312461202,0.325788891,0.184044363,0.318172612,0.287955259,0.193384337,0.247912582,1.109113419,0.185496003,0.175081952,0.955159906,0.250373313,0.185496003,0.193384337,0.72278317,0.097873787,0.38647135,0.21885244,0.727907295,0.936074637,0.403259005,0.202104037,1.614175841,0.757722649
Move Forward,0.414017926,0.336511133,0.297094177,0.295392368,0.314345844,0.335356717,0.211365573,0.312737926,0.284559611,0.202750038,0.248629221,1.041227253,0.205599124,0.176137977,0.938544397,0.218048572,0.205599124,0.185781735,0.753079976,0.098464123,0.290761069,0.228640392,0.723506976,0.941720669,0.325855258,0.203323049,1.61531586,0.741716582
Move Forward,0.398853139,0.327649685,0.296047506,0.296047506,0.304735657,0.338295362,0.203199708,0.303326319,0.293404172,0.20377399,0.269459253,1.066574799,0.220660783,0.185355058,0.929796568,0.212568615,0.220660783,0.194982241,0.74962336,0.100636801,0.318852922,0.237658936,0.708812445,0.959851578,0.365738175,0.203199708,1.615140463,0.742732526
Move Forward,0.409084536,0.337928371,0.296403255,0.287625984,0.31535369,0.332872973,0.204445854,0.305186502,0.298524236,0.195574056,0.266120629,1.036593852,0.182213865,0.186703091,0.937982263,0.213503153,0.182213865,0.205023658,0.752388416,0.092715773,0.28542403,0.230552758,0.713159319,0.961400136,0.331567351,0.204445854,1.618236958,0.766511208
Move Forward,0.399224208,0.368255458,0.313577237,0.296374489,0.30782069,0.335617505,0.180310631,0.295434255,0.279250644,0.199363056,0.267176249,1.024035472,0.20370183,0.178538493,0.98679678,0.265983492,0.20370183,0.2098527,0.744881847,0.117268867,0.285861874,0.22852955,0.713764288,0.942420184,0.318606864,0.214720582,1.615947944,0.734024341
Move Forward,0.380413239,0.352587956,0.317112486,0.314629001,0.298420697,0.325483463,0.203444379,0.294006879,0.274695471,0.201785086,0.256699548,1.078537174,0.19729209,0.181719673,0.932259197,0.214003585,0.19729209,0.195006777,0.753128204,0.121317632,0.325483463,0.218665768,0.734699489,0.900462671,0.375272283,0.208163609,1.607044634,0.721203493
Move Forward,0.379930142,0.382390536,0.326051454,0.315289244,0.307580472,0.338248701,0.231121961,0.31181982,0.271981693,0.202208528,0.271981693,1.049777672,0.227358307,0.19134236,0.914861747,0.215151213,0.227358307,0.195415995,0.739088988,0.138857,0.312300653,0.216541542,0.736292191,0.901354005,0.34089994,0.208060253,1.61546376,0.713102564
Move Forward,0.37308592,0.367168091,0.313839161,0.318975255,0.298492408,0.340613866,0.21430506,0.288868839,0.243766344,0.197847528,0.279419612,1.074948711,0.219194778,0.176520456,0.915646667,0.21430506,0.219194778,0.187957971,0.744465436,0.140905812,0.33050687,0.191680273,0.783358677,0.82139999,0.335914078,0.20243693,1.592482162,0.655539634
Move Forward,0.37339537,0.374251237,0.317853626,0.319971559,0.299424736,0.341677758,0.219231765,0.280292367,0.244673074,0.198465496,0.281810207,1.049672811,0.220686322,0.185695338,0.918506647,0.205851133,0.220686322,0.190234387,0.771054744,0.137262868,0.278766263,0.192278977,0.794801811,0.813370319,0.294999202,0.194667628,1.597456207,0.656017566
Move Forward,0.377561167,0.366088266,0.322737139,0.338647065,0.289771107,0.349393869,0.227038305,0.299424736,0.252959729,0.192278977,0.288418466,1.046416532,0.268370549,0.193935792,0.891879867,0.203942653,0.268370549,0.196846811,0.7611711,0.155020267,0.287183263,0.190234387,0.822238022,0.794757082,0.260437981,0.203069233,1.609008589,0.643156984
Move Forward,0.37099898,0.38190731,0.345197198,0.335829426,0.295650561,0.368917762,0.249660619,0.302757971,0.231367317,0.195273024,0.280896751,1.053319305,0.303725251,0.181654783,0.884799487,0.199177012,0.303725251,0.191480954,0.771884401,0.160889585,0.287221431,0.184855994,0.845470269,0.788241294,0.233889106,0.206231299,1.627407879,0.630027626
Move Forward,0.357555074,0.365154969,0.334583668,0.331545881,0.295102272,0.357453999,0.255742743,0.327046787,0.264084363,0.183515177,0.275862848,1.004434771,0.330125978,0.181734395,0.845514546,0.194229093,0.330125978,0.177509775,0.740822776,0.153257138,0.279635729,0.196264899,0.797163795,0.809399504,0.218564568,0.197183317,1.600751432,0.631151522
Move Forward,0.359085819,0.37981909,0.325749822,0.322040095,0.292337304,0.368172808,0.236691423,0.299192866,0.225313106,0.202863253,0.2645581,0.981122511,0.298438914,0.178651872,0.874353385,0.19025524,0.298438914,0.183626889,0.755176389,0.15502013,0.248153287,0.183626889,0.828759854,0.795186782,0.159791092,0.201003789,1.6121814,0.666766789
Move Forward,0.345144141,0.369385908,0.345258182,0.331293129,0.301297616,0.365098056,0.22236215,0.288890975,0.204854093,0.204854093,0.284081515,0.994789987,0.281855572,0.17834943,0.884566602,0.182710695,0.281855572,0.191546403,0.773243608,0.182926029,0.238918646,0.159964172,0.89267373,0.749826109,0.119046682,0.205812705,1.629437489,0.674889581
Move Forward,0.340776325,0.380649812,0.372488585,0.361433704,0.305390569,0.388745118,0.223588472,0.287703521,0.20900087,0.20900087,0.270071958,1.006860584,0.275331155,0.172954124,0.896596124,0.178320122,0.275331155,0.195423797,0.80590551,0.181056652,0.215183374,0.163202261,0.923078236,0.736402166,0.110503905,0.211340505,1.648957989,0.680590004
Move Forward,0.363979621,0.375879003,0.362464732,0.346830224,0.317656704,0.378907169,0.247735875,0.328401107,0.276633081,0.203665721,0.288907194,1.015456607,0.292257376,0.165867607,0.891374432,0.204288236,0.292257376,0.196688061,0.754511811,0.139231544,0.273555865,0.209807771,0.783517671,0.878749178,0.24360091,0.214792023,1.658012465,0.674918595
Move Forward,0.348360176,0.378370165,0.341655711,0.321217222,0.317466218,0.373978024,0.252537719,0.322756611,0.282345753,0.201194286,0.295917423,1.020565077,0.294938718,0.173645701,0.871647114,0.193235458,0.294938718,0.181097667,0.727633589,0.145708258,0.307553268,0.209836584,0.727690354,0.914159577,0.303361315,0.212185574,1.637892885,0.655041138
Move Forward,0.328159346,0.379068738,0.330995268,0.318609014,0.314888467,0.351593992,0.246067907,0.32902504,0.271057266,0.191029311,0.274187534,1.001056009,0.240049031,0.16327277,0.882249828,0.203991382,0.240049031,0.179627197,0.721725375,0.146757321,0.284658671,0.199560636,0.757386685,0.86381717,0.268042075,0.192723617,1.615840194,0.672768188
Move Forward,0.35187017,0.374774972,0.334481528,0.318440831,0.30595826,0.375532422,0.24610302,0.319966914,0.261458987,0.202485169,0.268808212,1.014028418,0.310697999,0.16442568,0.872946854,0.194926307,0.310697999,0.179532378,0.747923433,0.137833714,0.28279104,0.194091501,0.785101178,0.863737261,0.235826614,0.210351581,1.64141516,0.661641094
Move Forward,0.36180283,0.395793331,0.356545177,0.345914227,0.314594909,0.377136261,0.236751984,0.292539569,0.23180575,0.213895005,0.282387127,1.031770011,0.252880402,0.176031601,0.91852653,0.187598329,0.252880402,0.188966014,0.806252391,0.149677765,0.231620527,0.173081142,0.875905418,0.794887095,0.182495811,0.207167698,1.663364397,0.678612571
Move Forward,0.366835254,0.385144568,0.336054023,0.321088544,0.307396659,0.380757447,0.23080285,0.311106753,0.262532145,0.197716848,0.277111332,1.025530513,0.332375831,0.183082209,0.88703902,0.215943742,0.332375831,0.186628925,0.743214952,0.129616837,0.300930099,0.200392992,0.774797667,0.876302973,0.254125121,0.211340505,1.64016242,0.652432313
Move Forward,0.358751786,0.392455649,0.370327389,0.346302948,0.311941965,0.378331127,0.234755481,0.290072615,0.220480605,0.218365173,0.275600756,1.033860035,0.283599591,0.175511502,0.922793939,0.201689212,0.283599591,0.196389041,0.808637647,0.145254352,0.235473389,0.191823758,0.868519004,0.813942974,0.183043539,0.214465481,1.67591045,0.679132061
Move Forward,0.375994869,0.389573038,0.342668991,0.331944438,0.309650732,0.392550168,0.249073126,0.32241294,0.264614418,0.199166663,0.278397553,1.036265484,0.338518234,0.174222359,0.896145593,0.202479434,0.338518234,0.190414801,0.757389103,0.150397948,0.305867771,0.199166663,0.802179982,0.865605192,0.237274896,0.212890219,1.658895256,0.652836447
Move Forward,0.386763052,0.384020406,0.35519388,0.346639542,0.312245161,0.378363768,0.230441601,0.308430504,0.257477388,0.200835394,0.293396515,1.040568929,0.276021847,0.174958621,0.919745992,0.204175921,0.276021847,0.195068579,0.781844121,0.142754427,0.267780525,0.200835394,0.827094863,0.840632669,0.229890525,0.204175921,1.659319167,0.668693014
Move Forward,0.381047904,0.389573038,0.355649387,0.335309458,0.309650732,0.37962669,0.240754186,0.303136754,0.246387623,0.205738869,0.297739229,1.03147957,0.278397553,0.182612139,0.905056252,0.197278785,0.278397553,0.194946552,0.775615911,0.137998765,0.265555551,0.210533428,0.800883088,0.85082814,0.24554238,0.201450045,1.643332146,0.663136879
Move Forward,0.371524075,0.35713287,0.311475912,0.307838662,0.307838662,0.355279321,0.2146202,0.291375699,0.265720578,0.207442687,0.268048952,1.004765714,0.240558875,0.176488103,0.91701673,0.237144213,0.240558875,0.19883926,0.732837923,0.132200929,0.275480289,0.2146202,0.736801952,0.897582758,0.289905783,0.20347303,1.624560026,0.696760073
Move Forward,0.386585495,0.383680679,0.334475834,0.322975137,0.306803747,0.365662165,0.233390457,0.291059591,0.246572054,0.206745291,0.29092702,1.036521576,0.258338301,0.184459081,0.909872639,0.212632455,0.258338301,0.206745291,0.756220507,0.142989347,0.284490972,0.202788979,0.788829113,0.847303369,0.272438375,0.202788979,1.627629658,0.662752442
Move Forward,0.384892943,0.368115606,0.323771206,0.329069841,0.309522019,0.3430552,0.227623159,0.278037512,0.235578155,0.204108795,0.267140628,1.053608914,0.206853545,0.190778538,0.900234758,0.199638717,0.206853545,0.201139781,0.764344943,0.132652294,0.290859395,0.206125186,0.793879808,0.82832253,0.317556659,0.199638717,1.61128988,0.694227753
Move Forward,0.367720838,0.346085054,0.303953857,0.303953857,0.303840926,0.327749697,0.221067615,0.28997007,0.261596969,0.193411984,0.248545774,1.042082478,0.223844567,0.19055176,0.899088548,0.205791632,0.223844567,0.201579323,0.735814902,0.116283539,0.306987291,0.217467689,0.737538616,0.884619689,0.326385598,0.200384009,1.595948608,0.698340403
Move Forward,0.362808261,0.356955357,0.312824417,0.32078116,0.31293478,0.31644608,0.218609367,0.291334328,0.25,0.194005468,0.24680276,1.057726113,0.209742015,0.19131704,0.912202423,0.202879819,0.209742015,0.185823537,0.762782418,0.117525124,0.295102754,0.210235332,0.773034846,0.852239494,0.320673497,0.200138074,1.594578176,0.716903254
Move Forward,0.389192489,0.366786414,0.306307137,0.306307137,0.31439288,0.330287211,0.212858631,0.300680023,0.257198063,0.193653667,0.266384208,1.032647065,0.212858631,0.19220847,0.924442326,0.224648679,0.212858631,0.194909424,0.741511751,0.118072724,0.292334332,0.211214911,0.751595728,0.872860153,0.30264414,0.201070604,1.598348862,0.69912614
Move Forward,0.374627817,0.366187059,0.324222986,0.313768443,0.30569299,0.317401035,0.212510805,0.283892116,0.256777782,0.202808051,0.265294997,1.075229072,0.205868194,0.191713269,0.924060229,0.195303717,0.205868194,0.202808051,0.772315031,0.116695033,0.302953341,0.21086977,0.767260677,0.866877392,0.339301353,0.20074204,1.60751466,0.701409485
